    0.844022097609451293E+03    0.253004800014506287E+03    0.151592157848897884E+02   -0.336596419744777506E+02   -0.151534568293210640E+03
    0.902367784681576495E+03    0.258970653355719037E+03    0.162580596616616369E+02   -0.383623303924638108E+02   -0.148869409656141954E+03
    0.896524569988845087E+03    0.246275038337393426E+03    0.200747750201546751E+02   -0.419788767516941732E+02   -0.148828436782473972E+03
    0.931563338407070546E+03    0.239344950338622937E+03    0.142654216286185687E+02   -0.353957469191101168E+02   -0.148104249404072590E+03
    0.874061651338685579E+03    0.259889819724457027E+03    0.179261309804219948E+02   -0.394481553507268927E+02   -0.147979267297222577E+03
    0.864504467187127943E+03    0.264555627909443047E+03    0.167755867672882388E+02   -0.374133870382168894E+02   -0.147898572228279619E+03
    0.893713428471613042E+03    0.251917996412168918E+03    0.133616530235641875E+02   -0.340495910341623542E+02   -0.147821199073427749E+03
    0.832244974845752040E+03    0.268772347755321334E+03    0.155255063871884573E+02   -0.348051873162264371E+02   -0.147720992640737990E+03
    0.840077383545034422E+03    0.253586343415535879E+03    0.178194403345349563E+02   -0.365849280252826077E+02   -0.147535621376029980E+03
    0.855993891600626057E+03    0.258906257514199183E+03    0.183193096629778474E+02   -0.380521662643918432E+02   -0.147432914568288112E+03
    0.856529994837157346E+03    0.247534030774404755E+03    0.156993535938992181E+02   -0.338180301367100640E+02   -0.147393187402100040E+03
    0.901280874008207320E+03    0.247926546567094505E+03    0.151457068786668678E+02   -0.353556322929961411E+02   -0.147368860878452864E+03
    0.881349528685903238E+03    0.251002732036133921E+03    0.157496403463665491E+02   -0.353568471245838722E+02   -0.147295137025058892E+03
    0.911990550124523452E+03    0.245411604056296142E+03    0.184225655873818859E+02   -0.400542367812950033E+02   -0.147287719573262791E+03
    0.894069130908413854E+03    0.241757602360027960E+03    0.181659652660235160E+02   -0.381806515547336076E+02   -0.147158415368101686E+03
    0.913081721758901267E+03    0.247743768242024800E+03    0.187554720797020273E+02   -0.409457966416931285E+02   -0.147125084547348507E+03
    0.847661845644372079E+03    0.268160685450953736E+03    0.155901407030441597E+02   -0.356094188948090320E+02   -0.146983032653525271E+03
    0.890442762184707135E+03    0.244860891160680580E+03    0.168656413703824342E+02   -0.366293834446571793E+02   -0.146963810019367372E+03
