,Mesh,c half axis (um),Time (years),Core_Mg (ppm)
0,an743_mesh,100.0,0.0,430.0
1,an743_mesh,100.0,0.4447345981473376,429.9999442151093
2,an743_mesh,100.0,0.8894691962946752,430.0001315916114
3,an743_mesh,100.0,1.3342037944420129,430.00011602324685
4,an743_mesh,100.0,1.7789383925893505,430.0001805368049
5,an743_mesh,100.0,2.2236729907366883,430.0001619167871
6,an743_mesh,100.0,2.6684075888840257,430.0001954163737
7,an743_mesh,100.0,3.113142187031363,430.0001780912246
8,an743_mesh,100.0,3.5578767851787005,430.0001983122513
9,an743_mesh,100.0,4.0026113833260375,430.0001822391629
10,an743_mesh,100.0,4.447345981473375,430.00019425918737
11,an743_mesh,100.0,4.892080579620713,430.0001793335781
12,an743_mesh,100.0,5.336815177768051,430.0001858167427
13,an743_mesh,100.0,5.781549775915388,430.0001719347773
14,an743_mesh,100.0,6.226284374062725,430.0001744760763
15,an743_mesh,100.0,6.671018972210063,430.0001610300883
16,an743_mesh,100.0,7.1157535703574,430.000159062926
17,an743_mesh,100.0,7.560488168504738,430.00014102871705
18,an743_mesh,100.0,8.005222766652075,430.0001228115947
19,an743_mesh,100.0,8.449957364799412,430.00007164207875
20,an743_mesh,100.0,8.89469196294675,429.99997926630954
21,an743_mesh,100.0,9.33942656109409,429.9997853767843
22,an743_mesh,100.0,9.784161159241428,429.99943032991877
23,an743_mesh,100.0,10.228895757388766,429.9987907883817
24,an743_mesh,100.0,10.673630355536105,429.99771798576694
25,an743_mesh,100.0,11.118364953683443,429.99598531774706
26,an743_mesh,100.0,11.563099551830781,429.99331817484654
27,an743_mesh,100.0,12.00783414997812,429.98935389335213
28,an743_mesh,100.0,12.452568748125458,429.9836676243871
29,an743_mesh,100.0,12.897303346272796,429.9757442109244
30,an743_mesh,100.0,13.342037944420134,429.96500250456603
31,an743_mesh,100.0,13.786772542567473,429.950777628216
32,an743_mesh,100.0,14.231507140714811,429.9323444874482
33,an743_mesh,100.0,14.67624173886215,429.90890818890693
34,an743_mesh,100.0,15.120976337009488,429.8796265197114
35,an743_mesh,100.0,15.565710935156826,429.84360614037104
36,an743_mesh,100.0,16.010445533304164,429.7999234326478
37,an743_mesh,100.0,16.455180131451502,429.74762432618627
38,an743_mesh,100.0,16.89991472959884,429.6857429239022
39,an743_mesh,100.0,17.34464932774618,429.613303256241
40,an743_mesh,100.0,17.789383925893517,429.52933528285087
41,an743_mesh,100.0,18.234118524040856,429.43287734435387
42,an743_mesh,100.0,18.678853122188194,429.32298937446546
43,an743_mesh,100.0,19.123587720335532,429.1987552469217
44,an743_mesh,100.0,19.56832231848287,429.059293240627
45,an743_mesh,100.0,20.01305691663021,428.9037578207285
46,an743_mesh,100.0,20.457791514777547,428.73134755215597
47,an743_mesh,100.0,20.902526112924885,428.5413061028954
48,an743_mesh,100.0,21.347260711072224,428.33292789528105
49,an743_mesh,100.0,21.791995309219562,428.105558286976
50,an743_mesh,100.0,22.2367299073669,427.8585972934919
51,an743_mesh,100.0,22.68146450551424,427.5914990051074
52,an743_mesh,100.0,23.126199103661577,427.30377372110763
53,an743_mesh,100.0,23.570933701808915,426.99498671609814
54,an743_mesh,100.0,24.015668299956253,426.66475910880456
55,an743_mesh,100.0,24.46040289810359,426.3127661138639
56,an743_mesh,100.0,24.90513749625093,425.93873693593855
57,an743_mesh,100.0,25.34987209439827,425.54245264483666
58,an743_mesh,100.0,25.794606692545607,425.1237453467896
59,an743_mesh,100.0,26.239341290692945,424.68249581027953
60,an743_mesh,100.0,26.684075888840283,424.21863212585123
61,an743_mesh,100.0,27.12881048698762,423.7321271932915
62,an743_mesh,100.0,27.57354508513496,423.2229970425973
63,an743_mesh,100.0,28.018279683282298,422.6912982741006
64,an743_mesh,100.0,28.463014281429636,422.1371261780615
65,an743_mesh,100.0,28.907748879576975,421.56061220040317
66,an743_mesh,100.0,29.352483477724313,420.9619219677063
67,an743_mesh,100.0,29.79721807587165,420.34125283379524
68,an743_mesh,100.0,30.24195267401899,419.6988318908941
69,an743_mesh,100.0,30.68668727216633,419.0349136370619
70,an743_mesh,100.0,31.13142187031367,418.34977803274717
71,an743_mesh,100.0,31.576156468461008,417.6437283162352
72,an743_mesh,100.0,32.02089106660834,416.9170891473952
73,an743_mesh,100.0,32.465625664755684,416.1702045878335
74,an743_mesh,100.0,32.91036026290302,415.40343635976456
75,an743_mesh,100.0,33.35509486105036,414.61716199925854
76,an743_mesh,100.0,33.799829459197696,413.811773247356
77,an743_mesh,100.0,34.24456405734503,412.98767437839376
78,an743_mesh,100.0,34.68929865549237,412.14528073220947
79,an743_mesh,100.0,35.13403325363971,411.2850172147432
80,an743_mesh,100.0,35.57876785178705,410.40731697398127
81,an743_mesh,100.0,36.023502449934384,409.51262006657544
82,an743_mesh,100.0,36.468237048081726,408.6013722756578
83,an743_mesh,100.0,36.91297164622906,407.67402393484144
84,an743_mesh,100.0,37.3577062443764,406.7310288828466
85,an743_mesh,100.0,37.80244084252374,405.77284343472263
86,an743_mesh,100.0,38.24717544067108,404.799925466073
87,an743_mesh,100.0,38.69191003881841,403.8127335204819
88,an743_mesh,100.0,39.136644636965755,402.8117260147719
89,an743_mesh,100.0,39.58137923511309,401.79736047126244
90,an743_mesh,100.0,40.02611383326043,400.77009283474933
91,an743_mesh,100.0,40.470848431407774,399.7303768182444
92,an743_mesh,100.0,40.91558302955511,398.6786633220703
93,an743_mesh,100.0,41.36031762770245,397.61539988202446
94,an743_mesh,100.0,41.805052225849785,396.5410301810158
95,an743_mesh,100.0,42.24978682399713,395.4559935890747
96,an743_mesh,100.0,42.69452142214446,394.36072475823056
97,an743_mesh,100.0,43.1392560202918,393.25565324438867
98,an743_mesh,100.0,43.58399061843914,392.14120317657614
99,an743_mesh,100.0,44.02872521658648,391.0177929513843
100,an743_mesh,100.0,44.473459814733815,389.8858349682368
101,an743_mesh,100.0,44.91819441288116,388.74573538781107
102,an743_mesh,100.0,45.36292901102849,387.5978939255718
103,an743_mesh,100.0,45.80766360917583,386.442703666304
104,an743_mesh,100.0,46.25239820732317,385.2805509087701
105,an743_mesh,100.0,46.69713280547051,384.11181502919857
106,an743_mesh,100.0,47.141867403617844,382.93686837054247
107,an743_mesh,100.0,47.586602001765186,381.7560761484516
108,an743_mesh,100.0,48.03133659991252,380.5697963792146
109,an743_mesh,100.0,48.47607119805986,379.3783798223936
110,an743_mesh,100.0,48.9208057962072,378.18216994211485
111,an743_mesh,100.0,49.36554039435454,376.9815028811537
112,an743_mesh,100.0,49.810274992501874,375.7767074507884
113,an743_mesh,100.0,50.255009590649216,374.5681051316884
114,an743_mesh,100.0,50.69974418879655,373.35601008806026
115,an743_mesh,100.0,51.14447878694389,372.1407291912149
116,an743_mesh,100.0,51.58921338509123,370.92256205420676
117,an743_mesh,100.0,52.03394798323857,369.7018010744338
118,an743_mesh,100.0,52.478682581385904,368.47873148540896
119,an743_mesh,100.0,52.923417179533246,367.25363141517647
120,an743_mesh,100.0,53.36815177768058,366.0267719522538
121,an743_mesh,100.0,53.81288637582792,364.7984172170414
122,an743_mesh,100.0,54.25762097397526,363.5688244393311
123,an743_mesh,100.0,54.7023555721226,362.3382440402402
124,an743_mesh,100.0,55.147090170269934,361.1069197190095
125,an743_mesh,100.0,55.591824768417275,359.8750885433055
126,an743_mesh,100.0,56.03655936656461,358.64298104332505
127,an743_mesh,100.0,56.48129396471195,357.4108213085937
128,an743_mesh,100.0,56.926028562859294,356.1788270876537
129,an743_mesh,100.0,57.37076316100663,354.94720988973756
130,an743_mesh,100.0,57.81549775915397,353.71617508855013
131,an743_mesh,100.0,58.260232357301305,352.48592202742145
132,an743_mesh,100.0,58.70496695544865,351.2566441258998
133,an743_mesh,100.0,59.14970155359598,350.02852898718453
134,an743_mesh,100.0,59.594436151743324,348.8017585064317
135,an743_mesh,100.0,60.03917074989066,347.5765089794437
136,an743_mesh,100.0,60.483905348038,346.35295121174966
137,an743_mesh,100.0,60.928639946185335,345.13125062768296
138,an743_mesh,100.0,61.37337454433268,343.9115673794432
139,an743_mesh,100.0,61.81810914248001,342.6940564558261
140,an743_mesh,100.0,62.26284374062735,341.47886779060013
141,an743_mesh,100.0,62.70757833877469,340.2661463702727
142,an743_mesh,100.0,63.15231293692203,339.0560323412239
143,an743_mesh,100.0,63.597047535069365,337.8486611159983
144,an743_mesh,100.0,64.0417821332167,336.64416347873316
145,an743_mesh,100.0,64.48651673136405,335.4426656895544
146,an743_mesh,100.0,64.93125132951138,334.2442895879229
147,an743_mesh,100.0,65.37598592765872,333.04915269479346
148,an743_mesh,100.0,65.82072052580605,331.8573683135729
149,an743_mesh,100.0,66.2654551239534,330.66904562976913
150,an743_mesh,100.0,66.71018972210074,329.48428980931993
151,an743_mesh,100.0,67.15492432024807,328.3032020955178
152,an743_mesh,100.0,67.5996589183954,327.1258799045234
153,an743_mesh,100.0,68.04439351654275,325.9524169194031
154,an743_mesh,100.0,68.48912811469008,324.78290318268625
155,an743_mesh,100.0,68.93386271283741,323.61742518739777
156,an743_mesh,100.0,69.37859731098474,322.456065966561
157,an743_mesh,100.0,69.82333190913208,321.29890518114155
158,an743_mesh,100.0,70.2680665072794,320.1460192064334
159,an743_mesh,100.0,70.71280110542673,318.997481216864
160,an743_mesh,100.0,71.15753570357407,317.85336126922834
161,an743_mesh,100.0,71.60227030172139,316.7137263843344
162,an743_mesh,100.0,72.04700489986872,315.5786406270736
163,an743_mesh,100.0,72.49173949801606,314.44816518490904
164,an743_mesh,100.0,72.9364740961634,313.3223584447928
165,an743_mesh,100.0,73.38120869431071,312.20127606851673
166,an743_mesh,100.0,73.82594329245805,311.08497106650583
167,an743_mesh,100.0,74.27067789060538,309.9734938700676
168,an743_mesh,100.0,74.71541248875272,308.8668924021053
169,an743_mesh,100.0,75.16014708690004,307.7652121463136
170,an743_mesh,100.0,75.60488168504737,306.6684962148689
171,an743_mesh,100.0,76.04961628319471,305.57678541463093
172,an743_mesh,100.0,76.49435088134203,304.4901183118735
173,an743_mesh,100.0,76.93908547948936,303.40853129556274
174,an743_mesh,100.0,77.3838200776367,302.33205863920057
175,an743_mesh,100.0,77.82855467578403,301.2607325612546
176,an743_mesh,100.0,78.27328927393135,300.19458328419375
177,an743_mesh,100.0,78.71802387207869,299.1336390921498
178,an743_mesh,100.0,79.16275847022602,298.0779263872287
179,an743_mesh,100.0,79.60749306837336,297.02746974448985
180,an743_mesh,100.0,80.05222766652068,295.9822919656183
181,an743_mesh,100.0,80.49696226466801,294.9424141313094
182,an743_mesh,100.0,80.94169686281535,293.90785565239185
183,an743_mesh,100.0,81.38643146096267,292.878634319706
184,an743_mesh,100.0,81.83116605911,291.8547663527676
185,an743_mesh,100.0,82.27590065725734,290.8362664472322
186,an743_mesh,100.0,82.72063525540467,289.8231478211885
187,an743_mesh,100.0,83.165369853552,288.81542226029967
188,an743_mesh,100.0,83.61010445169933,287.8131001618168
189,an743_mesh,100.0,84.05483904984666,286.8161905774882
190,an743_mesh,100.0,84.49957364799398,285.82470125538356
191,an743_mesh,100.0,84.94430824614132,284.83863868065833
192,an743_mesh,100.0,85.38904284428865,283.85800811527895
193,an743_mesh,100.0,85.83377744243599,282.88281363673093
194,an743_mesh,100.0,86.27851204058331,281.91305817573175
195,an743_mesh,100.0,86.72324663873064,280.94874355297
196,an743_mesh,100.0,87.16798123687798,279.98987051489064
197,an743_mesh,100.0,87.61271583502531,279.03643876855057
198,an743_mesh,100.0,88.05745043317263,278.0884470155605
199,an743_mesh,100.0,88.50218503131997,277.1458929851383
200,an743_mesh,100.0,88.9469196294673,276.20877346628987
201,an743_mesh,100.0,89.39165422761462,275.27708433914046
202,an743_mesh,100.0,89.83638882576196,274.3508206054344
203,an743_mesh,100.0,90.28112342390929,273.4299764182215
204,an743_mesh,100.0,90.72585802205663,272.51454511075195
205,an743_mesh,100.0,91.17059262020395,271.6045192245947
206,an743_mesh,100.0,91.61532721835128,270.69989053700135
207,an743_mesh,100.0,92.06006181649862,269.8006500875292
208,an743_mesh,100.0,92.50479641464595,268.9067882039458
209,an743_mesh,100.0,92.94953101279327,268.01829452742726
210,an743_mesh,100.0,93.39426561094061,267.13515803707264
211,an743_mesh,100.0,93.83900020908794,266.25736707374557
212,an743_mesh,100.0,94.28373480723526,265.3849093632642
213,an743_mesh,100.0,94.7284694053826,264.5177720389525
214,an743_mesh,100.0,95.17320400352993,263.6559416635686
215,an743_mesh,100.0,95.61793860167727,262.79940425062887
216,an743_mesh,100.0,96.06267319982459,261.9481452851373
217,an743_mesh,100.0,96.50740779797192,261.10214974374003
218,an743_mesh,100.0,96.95214239611926,260.2614021143165
219,an743_mesh,100.0,97.39687699426658,259.42588641502226
220,an743_mesh,100.0,97.84161159241391,258.59558621279666
221,an743_mesh,100.0,98.28634619056125,257.7704846413504
222,an743_mesh,100.0,98.73108078870858,256.9505644186438
223,an743_mesh,100.0,99.1758153868559,256.1358078638713
224,an743_mesh,100.0,99.62054998500324,255.32619691396252
225,an743_mesh,100.0,100.06528458315057,254.52171313961395
