,Mesh,c half axis (um),Time (years),Core_Mg (ppm)
0,an743_mesh,50.0,0.0,430.0
1,an743_mesh,50.0,41.47625900359949,429.99994365521894
2,an743_mesh,50.0,82.95251800719898,430.0001304082382
3,an743_mesh,50.0,124.42877701079846,430.0001141588084
4,an743_mesh,50.0,165.90503601439795,430.0001780068069
5,an743_mesh,50.0,207.38129501799742,430.0001586877286
6,an743_mesh,50.0,248.8575540215969,430.0001914772157
7,an743_mesh,50.0,290.3338130251964,430.0001734250943
8,an743_mesh,50.0,331.8100720287959,430.00019289853856
9,an743_mesh,50.0,373.28633103239537,430.00017606594224
10,an743_mesh,50.0,414.76259003599483,430.0001873039159
11,an743_mesh,50.0,456.23884903959436,430.0001715849435
12,an743_mesh,50.0,497.7151080431938,430.00017725284306
13,an743_mesh,50.0,539.1913670467933,430.00016254360213
14,an743_mesh,50.0,580.6676260503928,430.00016423701476
15,an743_mesh,50.0,622.1438850539922,430.0001499302124
16,an743_mesh,50.0,663.6201440575918,430.0001470828984
17,an743_mesh,50.0,705.0964030611913,430.0001281548234
18,an743_mesh,50.0,746.5726620647908,430.0001090255579
19,an743_mesh,50.0,788.0489210683904,430.0000569296039
20,an743_mesh,50.0,829.5251800719899,429.99996360994544
21,an743_mesh,50.0,871.0014390755895,429.9997687618477
22,an743_mesh,50.0,912.477698079189,429.9994127395863
23,an743_mesh,50.0,953.9539570827885,429.99877220773584
24,an743_mesh,50.0,995.4302160863881,429.9976983984649
25,an743_mesh,50.0,1036.9064750899877,429.9959647087585
26,an743_mesh,50.0,1078.3827340935873,429.9932965282104
27,an743_mesh,50.0,1119.8589930971868,429.9893311940226
28,an743_mesh,50.0,1161.3352521007862,429.9836438567286
29,an743_mesh,50.0,1202.8115111043858,429.9757193599584
30,an743_mesh,50.0,1244.2877701079854,429.96497655496074
31,an743_mesh,50.0,1285.764029111585,429.9507505651347
32,an743_mesh,50.0,1327.2402881151845,429.93231629586813
33,an743_mesh,50.0,1368.716547118784,429.90887885420284
34,an743_mesh,50.0,1410.1928061223837,429.8795960271933
