,Mesh,c half axis (um),Time (years),Core_Mg (ppm)
0,an743_mesh,100.0,0.0,430.0
1,an743_mesh,100.0,1077.3351536152732,429.9999442151093
2,an743_mesh,100.0,2154.6703072305463,430.0001315916113
3,an743_mesh,100.0,3232.005460845819,430.0001160232469
4,an743_mesh,100.0,4309.340614461093,430.000180536805
5,an743_mesh,100.0,5386.675768076365,430.00016191678696
6,an743_mesh,100.0,6464.010921691638,430.0001954163737
7,an743_mesh,100.0,7541.346075306911,430.0001780912246
8,an743_mesh,100.0,8618.681228922185,430.0001983122512
9,an743_mesh,100.0,9696.016382537457,430.0001822391629
10,an743_mesh,100.0,10773.35153615273,430.0001942591874
11,an743_mesh,100.0,11850.686689768003,430.0001793335781
12,an743_mesh,100.0,12928.021843383276,430.0001858167427
13,an743_mesh,100.0,14005.35699699855,430.0001719347774
14,an743_mesh,100.0,15082.692150613822,430.00017447607644
15,an743_mesh,100.0,16160.027304229096,430.00016103008824
16,an743_mesh,100.0,17237.36245784437,430.00015906292595
17,an743_mesh,100.0,18314.69761145964,430.000141028717
18,an743_mesh,100.0,19392.032765074913,430.0001228115947
19,an743_mesh,100.0,20469.367918690186,430.00007164207864
20,an743_mesh,100.0,21546.70307230546,429.99997926630954
21,an743_mesh,100.0,22624.038225920733,429.9997853767842
22,an743_mesh,100.0,23701.373379536006,429.9994303299187
23,an743_mesh,100.0,24778.70853315128,429.99879078838177
24,an743_mesh,100.0,25856.043686766552,429.99771798576694
25,an743_mesh,100.0,26933.378840381825,429.9959853177471
26,an743_mesh,100.0,28010.7139939971,429.9933181748464
27,an743_mesh,100.0,29088.04914761237,429.98935389335224
28,an743_mesh,100.0,30165.384301227645,429.9836676243872
29,an743_mesh,100.0,31242.719454842918,429.9757442109245
30,an743_mesh,100.0,32320.05460845819,429.965002504566
31,an743_mesh,100.0,33397.389762073464,429.950777628216
32,an743_mesh,100.0,34474.72491568874,429.9323444874481
33,an743_mesh,100.0,35552.06006930401,429.908908188907
34,an743_mesh,100.0,36629.39522291928,429.8796265197112
35,an743_mesh,100.0,37706.73037653455,429.8436061403711
36,an743_mesh,100.0,38784.06553014982,429.7999234326477
37,an743_mesh,100.0,39861.40068376509,429.74762432618627
38,an743_mesh,100.0,40938.73583738036,429.6857429239021
39,an743_mesh,100.0,42016.07099099563,429.613303256241
40,an743_mesh,100.0,43093.4061446109,429.52933528285087
41,an743_mesh,100.0,44170.74129822617,429.43287734435376
42,an743_mesh,100.0,45248.076451841436,429.32298937446535
43,an743_mesh,100.0,46325.411605456706,429.19875524692145
44,an743_mesh,100.0,47402.746759071975,429.05929324062697
45,an743_mesh,100.0,48480.081912687245,428.9037578207283
46,an743_mesh,100.0,49557.417066302514,428.731347552156
47,an743_mesh,100.0,50634.752219917784,428.54130610289536
48,an743_mesh,100.0,51712.08737353305,428.33292789528093
49,an743_mesh,100.0,52789.42252714832,428.105558286976
50,an743_mesh,100.0,53866.75768076359,427.85859729349187
51,an743_mesh,100.0,54944.09283437886,427.59149900510744
52,an743_mesh,100.0,56021.427987994124,427.3037737211074
53,an743_mesh,100.0,57098.763141609394,426.9949867160983
54,an743_mesh,100.0,58176.09829522466,426.66475910880433
55,an743_mesh,100.0,59253.43344883993,426.31276611386403
56,an743_mesh,100.0,60330.7686024552,425.9387369359384
57,an743_mesh,100.0,61408.10375607047,425.5424526448367
58,an743_mesh,100.0,62485.43890968574,425.12374534678946
59,an743_mesh,100.0,63562.77406330101,424.68249581027953
60,an743_mesh,100.0,64640.10921691628,424.2186321258512
61,an743_mesh,100.0,65717.44437053155,423.7321271932916
62,an743_mesh,100.0,66794.77952414683,423.2229970425973
63,an743_mesh,100.0,67872.11467776209,422.6912982741006
64,an743_mesh,100.0,68949.44983137737,422.1371261780614
65,an743_mesh,100.0,70026.78498499263,421.56061220040317
66,an743_mesh,100.0,71104.1201386079,420.96192196770613
67,an743_mesh,100.0,72181.45529222317,420.34125283379524
68,an743_mesh,100.0,73258.79044583844,419.698831890894
69,an743_mesh,100.0,74336.1255994537,419.03491363706183
70,an743_mesh,100.0,75413.46075306897,418.34977803274717
71,an743_mesh,100.0,76490.79590668424,417.6437283162353
72,an743_mesh,100.0,77568.1310602995,416.9170891473952
73,an743_mesh,100.0,78645.46621391478,416.17020458783355
74,an743_mesh,100.0,79722.80136753005,415.4034363597645
75,an743_mesh,100.0,80800.13652114532,414.6171619992584
76,an743_mesh,100.0,81877.47167476059,413.81177324735586
77,an743_mesh,100.0,82954.80682837586,412.98767437839376
78,an743_mesh,100.0,84032.14198199112,412.14528073220947
79,an743_mesh,100.0,85109.4771356064,411.2850172147431
80,an743_mesh,100.0,86186.81228922166,410.4073169739813
81,an743_mesh,100.0,87264.14744283694,409.5126200665753
82,an743_mesh,100.0,88341.4825964522,408.6013722756577
83,an743_mesh,100.0,89418.81775006748,407.67402393484133
84,an743_mesh,100.0,90496.15290368274,406.73102888284666
85,an743_mesh,100.0,91573.48805729802,405.7728434347226
86,an743_mesh,100.0,92650.82321091328,404.7999254660729
87,an743_mesh,100.0,93728.15836452856,403.81273352048197
88,an743_mesh,100.0,94805.49351814382,402.8117260147719
89,an743_mesh,100.0,95882.8286717591,401.79736047126255
90,an743_mesh,100.0,96960.16382537436,400.7700928347492
91,an743_mesh,100.0,98037.49897898964,399.7303768182444
92,an743_mesh,100.0,99114.8341326049,398.6786633220703
93,an743_mesh,100.0,100192.16928622017,397.61539988202435
94,an743_mesh,100.0,101269.50443983544,396.54103018101586
95,an743_mesh,100.0,102346.83959345071,395.4559935890745
96,an743_mesh,100.0,103424.17474706598,394.36072475823056
97,an743_mesh,100.0,104501.50990068125,393.25565324438855
98,an743_mesh,100.0,105578.84505429651,392.1412031765762
99,an743_mesh,100.0,106656.18020791179,391.0177929513842
100,an743_mesh,100.0,107733.51536152705,389.88583496823674
101,an743_mesh,100.0,108810.85051514233,388.745735387811
102,an743_mesh,100.0,109888.1856687576,387.59789392557184
103,an743_mesh,100.0,110965.52082237287,386.4427036663038
104,an743_mesh,100.0,112042.85597598813,385.28055090877007
105,an743_mesh,100.0,113120.1911296034,384.11181502919845
106,an743_mesh,100.0,114197.52628321867,382.93686837054247
107,an743_mesh,100.0,115274.86143683393,381.7560761484516
108,an743_mesh,100.0,116352.19659044921,380.5697963792145
109,an743_mesh,100.0,117429.53174406447,379.3783798223935
110,an743_mesh,100.0,118506.86689767975,378.1821699421148
111,an743_mesh,100.0,119584.20205129501,376.9815028811537
112,an743_mesh,100.0,120661.53720491029,375.77670745078825
113,an743_mesh,100.0,121738.87235852555,374.56810513168847
114,an743_mesh,100.0,122816.20751214083,373.35601008806015
115,an743_mesh,100.0,123893.54266575609,372.14072919121486
116,an743_mesh,100.0,124970.87781937137,370.92256205420665
117,an743_mesh,100.0,126048.21297298663,369.7018010744338
118,an743_mesh,100.0,127125.5481266019,368.4787314854089
119,an743_mesh,100.0,128202.88328021717,367.2536314151764
120,an743_mesh,100.0,129280.21843383244,366.0267719522538
121,an743_mesh,100.0,130357.5535874477,364.7984172170412
122,an743_mesh,100.0,131434.88874106298,363.5688244393311
123,an743_mesh,100.0,132512.22389467826,362.3382440402403
124,an743_mesh,100.0,133589.5590482935,361.1069197190094
125,an743_mesh,100.0,134666.89420190878,359.8750885433054
126,an743_mesh,100.0,135744.22935552406,358.64298104332505
127,an743_mesh,100.0,136821.56450913934,357.41082130859377
128,an743_mesh,100.0,137898.8996627546,356.1788270876537
129,an743_mesh,100.0,138976.23481636986,354.9472098897375
130,an743_mesh,100.0,140053.56996998514,353.7161750885501
131,an743_mesh,100.0,141130.90512360042,352.4859220274214
132,an743_mesh,100.0,142208.24027721566,351.25664412589975
133,an743_mesh,100.0,143285.57543083094,350.0285289871845
134,an743_mesh,100.0,144362.91058444622,348.8017585064316
135,an743_mesh,100.0,145440.2457380615,347.5765089794436
136,an743_mesh,100.0,146517.58089167674,346.35295121174954
137,an743_mesh,100.0,147594.91604529202,345.1312506276829
138,an743_mesh,100.0,148672.2511989073,343.9115673794432
139,an743_mesh,100.0,149749.58635252254,342.69405645582606
140,an743_mesh,100.0,150826.92150613782,341.4788677906
141,an743_mesh,100.0,151904.2566597531,340.2661463702725
142,an743_mesh,100.0,152981.59181336837,339.05603234122384
143,an743_mesh,100.0,154058.92696698362,337.8486611159983
144,an743_mesh,100.0,155136.2621205989,336.6441634787333
