,Mesh,c half axis (um),Time (years),Core_Mg (ppm)
0,an743_mesh,4000.0,0.0,430.0
1,an743_mesh,4000.0,217.8087082111014,429.99993363122206
2,an743_mesh,4000.0,435.6174164222028,430.0001492683645
3,an743_mesh,4000.0,653.4261246333041,430.00005952716936
4,an743_mesh,4000.0,871.2348328444056,430.00019083974615
5,an743_mesh,4000.0,1089.043541055507,430.0001334003406
6,an743_mesh,4000.0,1306.8522492666082,430.000202191605
7,an743_mesh,4000.0,1524.6609574777096,430.0001691532715
8,an743_mesh,4000.0,1742.4696656888111,430.00020282468324
9,an743_mesh,4000.0,1960.2783738999126,430.0001837937471
10,an743_mesh,4000.0,2178.087082111014,430.00019898821716
11,an743_mesh,4000.0,2395.895790322115,430.00018756853797
12,an743_mesh,4000.0,2613.7044985332163,430.0001934313851
13,an743_mesh,4000.0,2831.513206744318,430.0001862111213
14,an743_mesh,4000.0,3049.3219149554193,430.0001874100561
15,an743_mesh,4000.0,3267.1306231665208,430.00018211047075
16,an743_mesh,4000.0,3484.9393313776222,430.0001793864927
17,an743_mesh,4000.0,3702.7480395887237,430.0001701370058
18,an743_mesh,4000.0,3920.556747799825,430.00015221204546
19,an743_mesh,4000.0,4138.365456010926,430.0001100292528
20,an743_mesh,4000.0,4356.174164222028,430.0000190724792
21,an743_mesh,4000.0,4573.982872433129,429.99983414300493
22,an743_mesh,4000.0,4791.79158064423,429.9994815541234
23,an743_mesh,4000.0,5009.600288855331,429.9988508255995
24,an743_mesh,4000.0,5227.408997066433,429.99778137021394
25,an743_mesh,4000.0,5445.217705277534,429.996057305936
26,an743_mesh,4000.0,5663.026413488636,429.9933942361413
27,an743_mesh,4000.0,5880.835121699737,429.98943831873555
28,an743_mesh,4000.0,6098.643829910839,429.9837566934526
29,an743_mesh,4000.0,6316.45253812194,429.97584139168674
30,an743_mesh,4000.0,6534.2612463330415,429.9651047612834
31,an743_mesh,4000.0,6752.069954544143,429.9508877413382
32,an743_mesh,4000.0,6969.8786627552445,429.9324599902951
33,an743_mesh,4000.0,7187.687370966346,429.9090312955297
34,an743_mesh,4000.0,7405.496079177447,429.87975523102904
35,an743_mesh,4000.0,7623.304787388549,429.84374220876725
36,an743_mesh,4000.0,7841.11349559965,429.8000652401943
37,an743_mesh,4000.0,8058.922203810751,429.74777325210573
38,an743_mesh,4000.0,8276.730912021852,429.68589765921405
39,an743_mesh,4000.0,8494.539620232954,429.61346488062577
40,an743_mesh,4000.0,8712.348328444055,429.5295027367923
41,an743_mesh,4000.0,8930.157036655157,429.43305146849684
42,an743_mesh,4000.0,9147.965744866258,429.3231693102284
43,an743_mesh,4000.0,9365.774453077358,429.1989416451729
44,an743_mesh,4000.0,9583.583161288458,429.0594854043934
45,an743_mesh,4000.0,9801.39186949956,428.9039562508874
46,an743_mesh,4000.0,10019.200577710659,428.73155168161816
47,an743_mesh,4000.0,10237.00928592176,428.5415163144645
48,an743_mesh,4000.0,10454.81799413286,428.3331437262333
49,an743_mesh,4000.0,10672.626702343961,428.1057800274956
50,an743_mesh,4000.0,10890.435410555061,427.85882456472586
51,an743_mesh,4000.0,11108.24411876616,427.5917320248129
52,an743_mesh,4000.0,11326.052826977262,427.3040121778548
53,an743_mesh,4000.0,11543.861535188362,426.995230771162
54,an743_mesh,4000.0,11761.670243399463,426.66500850497823
55,an743_mesh,4000.0,11979.478951610563,426.313020968478
56,an743_mesh,4000.0,12197.287659821664,425.93899703541217
57,an743_mesh,4000.0,12415.096368032764,425.54271807237876
58,an743_mesh,4000.0,12632.905076243864,425.1240159239329
59,an743_mesh,4000.0,12850.713784454965,424.6827715937827
60,an743_mesh,4000.0,13068.522492666065,424.2189129655187
61,an743_mesh,4000.0,13286.331200877166,423.7324131254064
62,an743_mesh,4000.0,13504.139909088266,423.2232879397322
63,an743_mesh,4000.0,13721.948617299367,422.6915941567068
64,an743_mesh,4000.0,13939.757325510467,422.1374269370525
65,an743_mesh,4000.0,14157.566033721569,421.56091784399973
66,an743_mesh,4000.0,14375.374741932668,420.9622324016002
67,an743_mesh,4000.0,14593.183450143768,420.34156805676764
68,an743_mesh,4000.0,14810.99215835487,419.6991518205474
69,an743_mesh,4000.0,15028.800866565969,419.0352382648996
70,an743_mesh,4000.0,15246.60957477707,418.35010728597564
71,an743_mesh,4000.0,15464.41828298817,417.64406218075317
72,an743_mesh,4000.0,15682.226991199272,416.9174275581592
73,an743_mesh,4000.0,15900.035699410371,416.1705475264346
74,an743_mesh,4000.0,16117.844407621471,415.40378376741995
75,an743_mesh,4000.0,16335.653115832572,414.6175138542582
76,an743_mesh,4000.0,16553.461824043672,413.8121294959834
77,an743_mesh,4000.0,16771.270532254774,412.98803499642065
78,an743_mesh,4000.0,16989.079240465875,412.14564567002947
79,an743_mesh,4000.0,17206.887948676973,411.28538644621943
80,an743_mesh,4000.0,17424.696656888074,410.40769045285367
81,an743_mesh,4000.0,17642.505365099176,409.51299776527685
82,an743_mesh,4000.0,17860.314073310274,408.60175415066533
83,an743_mesh,4000.0,18078.122781521375,407.6744099575337
84,an743_mesh,4000.0,18295.931489732477,406.7314190119538
85,an743_mesh,4000.0,18513.740197943578,405.77323764086617
86,an743_mesh,4000.0,18731.548906154676,404.8003237098527
87,an743_mesh,4000.0,18949.357614365777,403.8131357719986
88,an743_mesh,4000.0,19167.16632257688,402.8121322361924
89,an743_mesh,4000.0,19384.975030787977,401.79777063235605
90,an743_mesh,4000.0,19602.78373899908,400.77050689901205
91,an743_mesh,4000.0,19820.59244721018,399.7307947552665
92,an743_mesh,4000.0,20038.40115542128,398.6790850964908
93,an743_mesh,4000.0,20256.20986363238,397.61582546337877
94,an743_mesh,4000.0,20474.01857184348,396.5414595349403
95,an743_mesh,4000.0,20691.827280054582,395.4564266851516
96,an743_mesh,4000.0,20909.63598826568,394.3611615629811
97,an743_mesh,4000.0,21127.44469647678,393.2560937275248
98,an743_mesh,4000.0,21345.253404687883,392.14164730541745
99,an743_mesh,4000.0,21563.062112898984,391.01824069584086
100,an743_mesh,4000.0,21780.870821110082,389.8862862963605
101,an743_mesh,4000.0,21998.679529321184,388.74619026976706
102,an743_mesh,4000.0,22216.488237532285,387.5983523300934
103,an743_mesh,4000.0,22434.296945743386,386.4431655638588
104,an743_mesh,4000.0,22652.105653954484,385.28101626873405
105,an743_mesh,4000.0,22869.914362165586,384.1122838223815
106,an743_mesh,4000.0,23087.723070376687,382.9373405669342
107,an743_mesh,4000.0,23305.531778587785,381.75655171923654
108,an743_mesh,4000.0,23523.340486798887,380.5702752949737
109,an743_mesh,4000.0,23741.149195009988,379.3788620547129
110,an743_mesh,4000.0,23958.95790322109,378.1826554621505
111,an743_mesh,4000.0,24176.766611432187,376.9819916609149
112,an743_mesh,4000.0,24394.57531964329,375.77719946199323
113,an743_mesh,4000.0,24612.38402785439,374.56860034678766
114,an743_mesh,4000.0,24830.192736065488,373.3565084793238
115,an743_mesh,4000.0,25048.00144427659,372.14123073154894
116,an743_mesh,4000.0,25265.81015248769,370.9230667164246
117,an743_mesh,4000.0,25483.618860698793,369.7023088319083
118,an743_mesh,4000.0,25701.42756890989,368.4792423114897
119,an743_mesh,4000.0,25919.236277120992,367.25414528371107
120,an743_mesh,4000.0,26137.044985332093,366.027288837122
121,an743_mesh,4000.0,26354.85369354319,364.7989370925706
122,an743_mesh,4000.0,26572.662401754293,363.5693472799257
123,an743_mesh,4000.0,26790.471109965394,362.33876982071126
124,an743_mesh,4000.0,27008.279818176496,361.10744841427936
125,an743_mesh,4000.0,27226.088526387593,359.8756201286705
126,an743_mesh,4000.0,27443.897234598695,358.6435154942198
127,an743_mesh,4000.0,27661.705942809796,357.4113586007997
128,an743_mesh,4000.0,27879.514651020894,356.1793671971109
129,an743_mesh,4000.0,28097.323359231996,354.94775279271107
130,an743_mesh,4000.0,28315.132067443097,353.71672076147905
131,an743_mesh,4000.0,28532.9407756542,352.48647044705126
132,an743_mesh,4000.0,28750.749483865296,351.2571952691616
133,an743_mesh,4000.0,28968.558192076398,350.02908283130006
134,an743_mesh,4000.0,29186.3669002875,348.80231502881685
135,an743_mesh,4000.0,29404.175608498597,347.5770681577909
136,an743_mesh,4000.0,29621.9843167097,346.3535130239516
137,an743_mesh,4000.0,29839.7930249208,345.1318150518973
138,an743_mesh,4000.0,30057.6017331319,343.9121343940309
139,an743_mesh,4000.0,30275.410441343,342.69462603940303
140,an743_mesh,4000.0,30493.2191495541,341.4794399219871
141,an743_mesh,4000.0,30711.027857765202,340.26672102853627
142,an743_mesh,4000.0,30928.8365659763,339.0566095056363
143,an743_mesh,4000.0,31146.6452741874,337.84924076606876
144,an743_mesh,4000.0,31364.453982398503,336.64474559417533
145,an743_mesh,4000.0,31582.262690609605,335.4432502503119
146,an743_mesh,4000.0,31800.071398820703,334.2448765741424
147,an743_mesh,4000.0,32017.880107031804,333.0497420868438
148,an743_mesh,4000.0,32235.688815242906,331.8579600920239
149,an743_mesh,4000.0,32453.497523454003,330.6696397754057
150,an743_mesh,4000.0,32671.306231665105,329.48488630312534
151,an743_mesh,4000.0,32889.114939876206,328.3038009186842
152,an743_mesh,4000.0,33106.92364808731,327.1264810384376
153,an743_mesh,4000.0,33324.73235629841,325.95302034565464
154,an743_mesh,4000.0,33542.54106450951,324.78350888305584
155,an743_mesh,4000.0,33760.349772720605,323.618033143863
156,an743_mesh,4000.0,33978.15848093171,322.4566761612865
157,an743_mesh,4000.0,34195.96718914281,321.2995175964834
158,an743_mesh,4000.0,34413.77589735391,320.14663382493023
159,an743_mesh,4000.0,34631.58460556501,318.99809802124065
160,an743_mesh,4000.0,34849.39331377611,317.85398024238793
161,an743_mesh,4000.0,35067.202021987214,316.7143475093608
162,an743_mesh,4000.0,35285.01073019831,315.57926388722467
163,an743_mesh,4000.0,35502.81943840941,314.44879056361816
164,an743_mesh,4000.0,35720.62814662051,313.3229859256632
165,an743_mesh,4000.0,35938.43685483161,312.20190563532174
166,an743_mesh,4000.0,36156.245563042714,311.0856027031846
167,an743_mesh,4000.0,36374.054271253815,309.97412756072407
168,an743_mesh,4000.0,36591.86297946492,308.8675281310049
169,an743_mesh,4000.0,36809.67168767601,307.7658498978822
170,an743_mesh,4000.0,37027.48039588711,306.669135973689
171,an743_mesh,4000.0,37245.289104098214,305.57742716544095
172,an743_mesh,4000.0,37463.097812309315,304.4907620395642
173,an743_mesh,4000.0,37680.90652052042,303.4091769851763
174,an743_mesh,4000.0,37898.71522873152,302.3327062759275
175,an743_mesh,4000.0,38116.52393694262,301.2613821304321
176,an743_mesh,4000.0,38334.332645153714,300.1952347713029
177,an743_mesh,4000.0,38552.141353364816,299.13429248281466
178,an743_mesh,4000.0,38769.95006157592,298.078581667213
179,an743_mesh,4000.0,38987.75876978702,297.02812689969585
180,an743_mesh,4000.0,39205.56747799812,295.98295098208416
181,an743_mesh,4000.0,39423.37618620922,294.9430749952078
182,an743_mesh,4000.0,39641.18489442032,293.9085183500273
183,an743_mesh,4000.0,39858.99360263142,292.8792988375136
184,an743_mesh,4000.0,40076.80231084252,291.8554326773108
185,an743_mesh,4000.0,40294.61101905362,290.8369345652011
186,an743_mesh,4000.0,40512.41972726472,289.82381771939765
187,an743_mesh,4000.0,40730.22843547582,288.81609392568646
188,an743_mesh,4000.0,40948.037143686925,287.81377358144016
189,an743_mesh,4000.0,41165.845851898026,286.81686573852585
190,an743_mesh,4000.0,41383.65456010912,285.82537814513125
191,an743_mesh,4000.0,41601.46326832022,284.8393172865274
192,an743_mesh,4000.0,41819.27197653132,283.8586884247951
193,an743_mesh,4000.0,42037.080684742425,282.88349563753246
194,an743_mesh,4000.0,42254.889392953526,281.91374185556776
195,an743_mesh,4000.0,42472.69810116463,280.9494288996992
196,an743_mesh,4000.0,42690.50680937573,279.9905575164794
197,an743_mesh,4000.0,42908.31551758682,279.0371274130715
198,an743_mesh,4000.0,43126.124225797925,278.0891372911909
199,an743_mesh,4000.0,43343.932934009026,277.1465848801589
200,an743_mesh,4000.0,43561.74164222013,276.209466969083
201,an743_mesh,4000.0,43779.55035043123,275.2777794381892
202,an743_mesh,4000.0,43997.35905864233,274.3515172893204
203,an743_mesh,4000.0,44215.16776685343,273.43067467562423
204,an743_mesh,4000.0,44432.976475064526,272.5152449304468
205,an743_mesh,4000.0,44650.78518327563,271.6052205954524
206,an743_mesh,4000.0,44868.59389148673,270.700593447986
207,an743_mesh,4000.0,45086.40259969783,269.8013545276972
208,an743_mesh,4000.0,45304.21130790893,268.9074941624447
209,an743_mesh,4000.0,45522.020016120034,268.0190019934944
210,an743_mesh,4000.0,45739.828724331135,267.135867000034
211,an743_mesh,4000.0,45957.63743254223,266.2580775230144
212,an743_mesh,4000.0,46175.44614075333,265.3856212883402
213,an743_mesh,4000.0,46393.25484896443,264.5184854294203
214,an743_mesh,4000.0,46611.063557175534,263.65665650909705
215,an743_mesh,4000.0,46828.872265386635,262.8001205409695
216,an743_mesh,4000.0,47046.68097359774,261.9488630101236
217,an743_mesh,4000.0,47264.48968180884,261.1028688932863
218,an743_mesh,4000.0,47482.29839001993,260.26212267841674
219,an743_mesh,4000.0,47700.107098231034,259.4266083837489
220,an743_mesh,4000.0,47917.915806442135,258.5963095763002
221,an743_mesh,4000.0,48135.72451465324,257.7712093898579
222,an743_mesh,4000.0,48353.53322286434,256.951290542458
223,an743_mesh,4000.0,48571.34193107544,256.13653535337005
