,Mesh,c half axis (um),Time (years),Core_Mg (ppm)
0,an743_mesh,1000.0,0.0,430.0
1,an743_mesh,1000.0,4.5647836851104096,429.99993363110445
2,an743_mesh,1000.0,9.129567370220819,430.00014926815413
3,an743_mesh,1000.0,13.694351055331227,430.00005952685757
4,an743_mesh,1000.0,18.259134740441638,430.0001908393335
5,an743_mesh,1000.0,22.823918425552044,430.0001333998282
6,an743_mesh,1000.0,27.38870211066245,430.0002021909894
7,an743_mesh,1000.0,31.95348579577286,430.0001691525522
8,an743_mesh,1000.0,36.51826948088327,430.0002028238567
9,an743_mesh,1000.0,41.083053165993675,430.00018379281164
10,an743_mesh,1000.0,45.64783685110408,430.0001989871699
11,an743_mesh,1000.0,50.21262053621449,430.0001875673769
12,an743_mesh,1000.0,54.77740422132489,430.00019343010763
13,an743_mesh,1000.0,59.342187906435306,430.0001862097248
14,an743_mesh,1000.0,63.90697159154571,430.0001874085384
15,an743_mesh,1000.0,68.47175527665611,430.00018210882934
16,an743_mesh,1000.0,73.03653896176654,430.00017938472547
17,an743_mesh,1000.0,77.60132264687695,430.0001701351101
18,an743_mesh,1000.0,82.16610633198736,430.00015221001934
19,an743_mesh,1000.0,86.73089001709778,430.00011002709357
20,an743_mesh,1000.0,91.29567370220819,430.0000190701851
21,an743_mesh,1000.0,95.8604573873186,429.9998341405733
22,an743_mesh,1000.0,100.42524107242902,429.9994815515523
23,an743_mesh,1000.0,104.99002475753943,429.99885082288637
24,an743_mesh,1000.0,109.55480844264986,429.99778136735665
25,an743_mesh,1000.0,114.11959212776027,429.9960573029326
26,an743_mesh,1000.0,118.68437581287068,429.9933942329893
27,an743_mesh,1000.0,123.2491594979811,429.9894383154327
28,an743_mesh,1000.0,127.81394318309151,429.9837566899971
29,an743_mesh,1000.0,132.37872686820194,429.9758413880761
30,an743_mesh,1000.0,136.94351055331234,429.96510475751563
31,an743_mesh,1000.0,141.50829423842274,429.9508877374111
32,an743_mesh,1000.0,146.07307792353316,429.93245998620637
33,an743_mesh,1000.0,150.63786160864356,429.90903129127764
34,an743_mesh,1000.0,155.202645293754,429.87975522661117
35,an743_mesh,1000.0,159.7674289788644,429.84374220418175
36,an743_mesh,1000.0,164.33221266397481,429.80006523543886
37,an743_mesh,1000.0,168.89699634908524,429.74777324717866
38,an743_mesh,1000.0,173.46178003419564,429.685897654113
39,an743_mesh,1000.0,178.02656371930607,429.61346487534894
40,an743_mesh,1000.0,182.59134740441647,429.52950273133774
41,an743_mesh,1000.0,187.1561310895269,429.4330514628625
42,an743_mesh,1000.0,191.7209147746373,429.32316930441254
