,Mesh,c half axis (um),Time (years),Core_Mg (ppm)
0,an743_mesh,250.0,0.0,430.0
1,an743_mesh,250.0,0.8508152664496148,429.9999336235734
2,an743_mesh,250.0,1.7016305328992296,430.0001492546845
3,an743_mesh,250.0,2.552445799348844,430.00005950689376
4,an743_mesh,250.0,3.403261065798459,430.00019081292726
5,an743_mesh,250.0,4.254076332248074,430.0001333670242
6,an743_mesh,250.0,5.104891598697688,430.000202151591
7,an743_mesh,250.0,5.955706865147303,430.00016910650834
8,an743_mesh,250.0,6.806522131596918,430.0002027709566
9,an743_mesh,250.0,7.657337398046534,430.0001837329463
10,an743_mesh,250.0,8.508152664496148,430.00019892015166
11,an743_mesh,250.0,9.358967930945761,430.0001874930671
12,an743_mesh,250.0,10.209783197395376,430.00019334834235
13,an743_mesh,250.0,11.060598463844991,430.0001861203494
14,an743_mesh,250.0,11.911413730294607,430.0001873114069
15,an743_mesh,250.0,12.762228996744222,430.00018200377843
16,an743_mesh,250.0,13.613044263193837,430.0001792716208
17,an743_mesh,250.0,14.463859529643452,430.00017001378563
18,an743_mesh,250.0,15.314674796093067,430.00015208034677
19,an743_mesh,250.0,16.16549006254268,430.00010988890756
20,an743_mesh,250.0,17.016305328992296,430.0000189233597
21,an743_mesh,250.0,17.86712059544191,429.99983398494567
22,an743_mesh,250.0,18.717935861891522,429.999481386997
23,an743_mesh,250.0,19.568751128341138,429.99885064924354
24,an743_mesh,250.0,20.419566394790753,429.9977811845008
25,an743_mesh,250.0,21.270381661240368,429.9960571107067
26,an743_mesh,250.0,22.121196927689983,429.9933940312675
27,an743_mesh,250.0,22.972012194139598,429.9894381040614
28,an743_mesh,250.0,23.822827460589213,429.98375646884904
29,an743_mesh,250.0,24.67364272703883,429.9758411570014
30,an743_mesh,250.0,25.524457993488443,429.9651045163867
31,an743_mesh,250.0,26.37527325993806,429.95088748608146
32,an743_mesh,250.0,27.226088526387674,429.93245972454815
33,an743_mesh,250.0,28.07690379283729,429.9090310191482
34,an743_mesh,250.0,28.927719059286904,429.8797549438833
35,an743_mesh,250.0,29.77853432573652,429.8437419107165
36,an743_mesh,250.0,30.629349592186134,429.8000649311102
37,an743_mesh,250.0,31.480164858635746,429.74777293185133
38,an743_mesh,250.0,32.33098012508536,429.6858973276634
39,an743_mesh,250.0,33.181795391534976,429.6134645376459
40,an743_mesh,250.0,34.03261065798459,429.5295023822597
41,an743_mesh,250.0,34.883425924434206,429.43305110228357
42,an743_mesh,250.0,35.73424119088382,429.3231689322143
43,an743_mesh,250.0,36.58505645733343,429.1989412552345
44,an743_mesh,250.0,37.43587172378304,429.05948500241436
45,an743_mesh,250.0,38.28668699023265,428.9039558367492
46,an743_mesh,250.0,39.13750225668226,428.7315512552091
47,an743_mesh,250.0,39.988317523131876,428.5415158756717
48,an743_mesh,250.0,40.839132789581484,428.33314327494907
49,an743_mesh,250.0,41.6899480560311,428.1057795636128
50,an743_mesh,250.0,42.54076332248071,427.8588240881419
51,an743_mesh,250.0,43.391578588930315,427.59173153542633
52,an743_mesh,250.0,44.24239385537993,427.3040116755685
53,an743_mesh,250.0,45.09320912182954,426.9952302558802
54,an743_mesh,250.0,45.94402438827915,426.66500797660916
55,an743_mesh,250.0,46.79483965472876,426.31302042693164
56,an743_mesh,250.0,47.64565492117838,425.93899648060267
57,an743_mesh,250.0,48.496470187627985,425.542717504222
58,an743_mesh,250.0,49.34728545407759,425.12401534234846
59,an743_mesh,250.0,50.19810072052721,424.6827709986926
60,an743_mesh,250.0,51.048915986976816,424.2189123568477
61,an743_mesh,250.0,51.89973125342643,423.73241250308274
62,an743_mesh,250.0,52.75054651987604,423.2232873036867
63,an743_mesh,250.0,53.601361786325654,422.6915935068728
64,an743_mesh,250.0,54.45217705277526,422.1374262733665
65,an743_mesh,250.0,55.30299231922488,421.5609171664008
66,an743_mesh,250.0,56.153807585674485,420.96223171003055
67,an743_mesh,250.0,57.00462285212409,420.341567351172
68,an743_mesh,250.0,57.85543811857371,419.6991511008732
69,an743_mesh,250.0,58.70625338502332,419.03523753109664
70,an743_mesh,250.0,59.55706865147293,418.35010653799657
71,an743_mesh,250.0,60.40788391792254,417.6440614185536
72,an743_mesh,250.0,61.258699184372155,416.9174267816966
73,an743_mesh,250.0,62.10951445082176,416.1705467356694
74,an743_mesh,250.0,62.96032971727137,415.40378296231484
75,an743_mesh,250.0,63.811144983720986,414.61751303477865
76,an743_mesh,250.0,64.6619602501706,413.8121286620965
77,an743_mesh,250.0,65.51277551662021,412.98803414809646
78,an743_mesh,250.0,66.36359078306982,412.1456448072397
79,an743_mesh,250.0,67.21440604951943,411.285385568939
80,an743_mesh,250.0,68.06522131596904,410.40768956105853
81,an743_mesh,250.0,68.91603658241866,409.51299685894594
82,an743_mesh,250.0,69.76685184886826,408.60175322977915
83,an743_mesh,250.0,70.61766711531787,407.6744090220751
84,an743_mesh,250.0,71.46848238176749,406.7314180619074
85,an743_mesh,250.0,72.3192976482171,405.77323667621846
86,an743_mesh,250.0,73.1701129146667,404.8003227305924
87,an743_mesh,250.0,74.02092818111632,403.8131347781157
88,an743_mesh,250.0,74.87174344756593,402.81213122767946
89,an743_mesh,250.0,75.72255871401553,401.7977696092064
90,an743_mesh,250.0,76.57337398046515,400.7705058612215
91,an743_mesh,250.0,77.42418924691476,399.7307937028324
92,an743_mesh,250.0,78.27500451336438,398.67908402941185
93,an743_mesh,250.0,79.12581977981398,397.6158243816552
94,an743_mesh,250.0,79.9766350462636,396.5414584385744
95,an743_mesh,250.0,80.82745031271321,395.4564255741461
96,an743_mesh,250.0,81.67826557916281,394.36116043734137
97,an743_mesh,250.0,82.52908084561243,393.2560925872567
98,an743_mesh,250.0,83.37989611206204,392.1416461505288
99,an743_mesh,250.0,84.23071137851166,391.01823952634027
100,an743_mesh,250.0,85.08152664496126,389.8862851122583
101,an743_mesh,250.0,85.93234191141087,388.7461890710746
102,an743_mesh,250.0,86.78315717786049,387.59835111682327
103,an743_mesh,250.0,87.6339724443101,386.44316433602455
104,an743_mesh,250.0,88.4847877107597,385.281015026351
105,an743_mesh,250.0,89.33560297720932,384.11228256546514
106,an743_mesh,250.0,90.18641824365893,382.93733929550183
107,an743_mesh,250.0,91.03723351010854,381.756550433306
108,an743_mesh,250.0,91.88804877655815,380.57027399456433
109,an743_mesh,250.0,92.73886404300777,379.3788607398444
110,an743_mesh,250.0,93.58967930945738,378.1826541328438
111,an743_mesh,250.0,94.44049457590698,376.98199031719207
112,an743_mesh,250.0,95.2913098423566,375.7771981038768
113,an743_mesh,250.0,96.14212510880621,374.5685989743015
114,an743_mesh,250.0,96.99294037525581,373.3565070924919
115,an743_mesh,250.0,97.84375564170543,372.1412293303965
116,an743_mesh,250.0,98.69457090815504,370.92306530097767
117,an743_mesh,250.0,99.54538617460466,369.70230740219347
118,an743_mesh,250.0,100.39620144105426,368.47924086753426
119,an743_mesh,250.0,101.24701670750387,367.25414382554305
120,an743_mesh,250.0,102.09783197395349,366.02728736476996
121,an743_mesh,250.0,102.94864724040309,364.7989356060642
122,an743_mesh,250.0,103.7994625068527,363.56934577929457
123,an743_mesh,250.0,104.65027777330232,362.33876830598615
124,an743_mesh,250.0,105.50109303975194,361.1074468854911
125,an743_mesh,250.0,106.35190830620154,359.875618585851
126,an743_mesh,250.0,107.20272357265115,358.64351393740094
127,an743_mesh,250.0,108.05353883910077,357.4113570300144
128,an743_mesh,250.0,108.90435410555037,356.17936561239225
129,an743_mesh,250.0,109.75516937199998,354.9477511940927
130,an743_mesh,250.0,110.6059846384496,353.71671914899497
131,an743_mesh,250.0,111.45679990489921,352.48646882073615
132,an743_mesh,250.0,112.30761517134881,351.2571936290504
133,an743_mesh,250.0,113.15843043779843,350.02908117742794
134,an743_mesh,250.0,114.00924570424804,348.80231336121955
135,an743_mesh,250.0,114.86006097069765,347.57706647650474
136,an743_mesh,250.0,115.71087623714726,346.3535113290127
137,an743_mesh,250.0,116.56169150359688,345.1318133433426
138,an743_mesh,250.0,117.41250677004649,343.9121326718973
139,an743_mesh,250.0,118.26332203649609,342.6946243037283
140,an743_mesh,250.0,119.11413730294571,341.47943817280867
141,an743_mesh,250.0,119.96495256939532,340.2667192658924
142,an743_mesh,250.0,120.81576783584492,339.0566077295649
143,an743_mesh,250.0,121.66658310229454,337.8492389766087
144,an743_mesh,250.0,122.51739836874415,336.6447437913652
145,an743_mesh,250.0,123.36821363519377,335.44324843419076
146,an743_mesh,250.0,124.21902890164337,334.2448747447496
147,an743_mesh,250.0,125.06984416809298,333.0497402442185
148,an743_mesh,250.0,125.9206594345426,331.85795823620583
149,an743_mesh,250.0,126.7714747009922,330.6696379064349
150,an743_mesh,250.0,127.62228996744182,329.4848844210416
151,an743_mesh,250.0,128.47310523389143,328.30379902352786
152,an743_mesh,250.0,129.32392050034105,327.12647913024887
153,an743_mesh,250.0,130.17473576679066,325.9530184244742
154,an743_mesh,250.0,131.02555103324028,324.7835069489241
155,an743_mesh,250.0,131.87636629968986,323.6180311968211
156,an743_mesh,250.0,132.72718156613948,322.45667420137505
157,an743_mesh,250.0,133.5779968325891,321.2995156237437
158,an743_mesh,250.0,134.4288120990387,320.1466318394031
