,T,Mg_e,XAn_1,XAn_2
913,799.9047341207659,239.05224472244547,15.632904236610209,-31.422247446016762
914,807.792188714337,242.51901927898982,14.252574964672682,-30.088932033084554
915,786.1443567091902,243.03663043116336,14.384171900070157,-29.888640879069875
916,799.0281865420228,245.41628093174924,14.527771407846847,-28.02559145970367
917,806.4890106356801,242.11250689963103,13.699463322563428,-29.76786322541643
918,780.220113670139,239.83120473442074,17.37088445976986,-32.74557837211554
919,780.220113670139,239.83120473442074,17.37088445976986,-32.74557837211554
920,825.4183996585235,242.53031799400935,11.755802929944615,-27.498036566765368
921,834.7104605024881,239.5483328044824,13.065806958910107,-28.450589148428804
922,817.9834798710482,242.55070354224412,11.840500139300339,-27.760037040796014
923,829.070587439026,243.83543256646675,11.673207682535113,-26.780001464077806
924,785.8040090459263,243.3030904782264,15.899992655024608,-31.068863155899862
925,815.362702655474,238.3549277476755,15.38548407369111,-30.93868815370609
926,809.5197140445026,241.37565820886567,13.951593145181441,-30.069725472439636
927,809.5197140445026,241.37565820886567,13.951593145181441,-30.069725472439636
928,797.8632457627592,240.12188258517094,14.498879024221132,-30.306295851446095
929,799.1098478375684,239.77442727266833,14.845209951491848,-30.67677778962875
930,799.1098478375684,239.77442727266833,14.845209951491848,-30.67677778962875
931,806.6927378332557,243.00256128792827,15.22190433830949,-30.0409603254935
932,809.3565682574065,239.89571887705785,12.963085707097205,-28.68950243772924
933,809.3565682574065,239.89571887705785,12.963085707097205,-28.68950243772924
934,813.3450576036905,238.65958950493933,14.907947138556597,-30.664717704394494
935,806.8579997823198,238.25437501867472,15.022416857336806,-30.64739349553492
936,809.7507981561494,239.70651806738448,16.36656267907578,-31.761978373128198
937,813.2883448860853,243.58792342979856,12.596573920486424,-28.37197471106114
938,819.7346517148706,240.4458676728942,15.357389728253585,-30.234020245790425
939,806.2447880481345,239.3253870299322,16.637095189123336,-32.11769194164916
940,814.7336218023191,238.20894567579373,14.687833536991535,-30.260943459325116
941,812.7976312653007,238.80801274851302,13.736228129710954,-29.382449617412828
942,801.9792820091043,238.53919815483079,16.15922081204988,-31.834910709482664
943,811.8885045707505,242.68649585097415,12.88212424864688,-28.897664043139468
944,774.3649270714677,244.9429974847436,14.220265125241342,-29.14483710096271
945,820.588505858678,239.96892036976246,14.087751756796605,-29.836138368767845
946,802.4640628243852,244.1521067853927,13.448877234907291,-28.929019086385082
947,802.4640628243852,244.1521067853927,13.448877234907291,-28.929019086385082
948,826.82591757216,241.4466823276017,13.498155232775124,-28.798008347783096
949,815.9790699692567,244.15443864498178,13.344281478031723,-28.075969899194064
950,808.7447527104084,241.3138710788898,13.879670440274436,-29.976865288342445
951,824.2318713070899,241.4883477218823,14.117933905156516,-29.132599696803844
952,793.7566099751592,240.27314553559734,15.099783529023975,-30.86193228371853
953,792.5887590303413,239.65603389866533,16.068672500244162,-31.75744698634366
954,792.5887590303413,239.65603389866533,16.068672500244162,-31.75744698634366
955,814.6562099605625,239.45214829085216,14.264351123720477,-30.151773900808287
956,801.6696209307972,240.20874369136922,15.267149751398723,-31.208304376269453
957,801.6696209307972,240.20874369136922,15.267149751398723,-31.208304376269453
958,807.3438807671978,243.92377833683213,14.426890290323202,-29.14839186017169
959,824.5353982309662,241.37748184773824,11.637907737434418,-27.33382176599443
960,810.2250203189212,245.25341152040085,13.228656823340108,-27.466207204417863
961,805.4124030320467,240.6878366461166,15.076219911145294,-31.040627349964026
962,818.6955433365737,239.74364979624545,15.260345508575158,-30.588425376226166
963,799.5560273568166,243.14249413487775,14.825844657026284,-30.27663849737973
964,777.2925624171462,240.47290786284898,17.269779672260334,-32.64644478902351
965,815.5842393526669,242.7118205109985,13.660478970248398,-29.252480512460366
966,791.7744756941073,240.5122400767757,16.054752512812886,-31.77172701846611
967,797.8530726357689,242.81115589617798,12.750627699290185,-28.440795250103854
968,816.4081152272674,241.22608894467388,13.943415071883098,-29.837006669499225
969,834.4636491287466,238.586930229281,12.553691891060431,-27.519124388582043
970,797.8046576573795,242.70296795087086,13.054275961399279,-28.803194099673576
971,797.8046576573795,242.70296795087086,13.054275961399279,-28.803194099673576
972,783.7038037805848,239.10896290697048,17.834403713111232,-33.08096938872401
973,804.1117527347302,244.42439191877162,13.002050775814899,-28.432805490696083
974,807.7399164243886,241.0757759828732,12.930982956624328,-28.856405604760972
975,821.2608643129447,243.28635017801855,12.596712462679974,-28.028840617835684
976,788.382737194834,245.88400267947105,13.624460141630973,-28.128027621570844
977,788.382737194834,245.88400267947105,13.624460141630973,-28.128027621570844
978,837.1988714667718,241.73539620274155,9.97061120932009,-25.170654947010224
979,815.7250145511205,243.75908004616545,13.621343495381009,-28.44607447941973
980,808.5720799390014,238.77780135809996,15.858863140720572,-31.54796601226754
981,815.9607379942711,238.110429419803,16.155195833266472,-31.22755792190951
982,792.4148644447583,236.7858518166684,17.02786314619085,-31.88275385966363
983,792.4148644447583,236.7858518166684,17.02786314619085,-31.88275385966363
984,808.0667955865758,241.01319659680362,13.162597906449733,-29.13315379591088
985,808.0667955865758,241.01319659680362,13.162597906449733,-29.13315379591088
986,811.97047460216,241.6652849625192,13.392850081945992,-29.460607769338047
987,807.091774498844,242.64124724766808,14.062915512895295,-29.85767004847146
