,Mesh,c half axis (um),Time (years),Core_Mg (ppm)
0,fsp656_mesh,100.0,0.0,429.9999999999999
1,fsp656_mesh,100.0,0.015215945617034696,430.0000663635167
2,fsp656_mesh,100.0,0.03043189123406939,430.00000003347236
3,fsp656_mesh,100.0,0.04564783685110409,429.9999668925968
4,fsp656_mesh,100.0,0.06086378246813878,429.9999354128244
5,fsp656_mesh,100.0,0.07607972808517348,429.9999194927577
6,fsp656_mesh,100.0,0.09129567370220817,429.99991773043934
7,fsp656_mesh,100.0,0.10651161931924287,429.9999178478976
8,fsp656_mesh,100.0,0.12172756493627757,429.9999302612654
9,fsp656_mesh,100.0,0.13694351055331225,429.99993956962714
10,fsp656_mesh,100.0,0.15215945617034696,429.9999544538337
11,fsp656_mesh,100.0,0.16737540178738167,429.9999517870498
12,fsp656_mesh,100.0,0.18259134740441638,429.99990573747897
13,fsp656_mesh,100.0,0.19780729302145109,429.9997119141889
14,fsp656_mesh,100.0,0.2130232386384858,429.99916305506076
15,fsp656_mesh,100.0,0.2282391842555205,429.9978393670053
16,fsp656_mesh,100.0,0.24345512987255521,429.99505385630215
17,fsp656_mesh,100.0,0.25867107548958995,429.98976507126133
18,fsp656_mesh,100.0,0.27388702110662466,429.9805616847441
19,fsp656_mesh,100.0,0.2891029667236593,429.96564277150384
20,fsp656_mesh,100.0,0.304318912340694,429.9428607995993
21,fsp656_mesh,100.0,0.3195348579577287,429.9097610866465
22,fsp656_mesh,100.0,0.33475080357476333,429.8636614950491
23,fsp656_mesh,100.0,0.34996674919179804,429.8017192547943
24,fsp656_mesh,100.0,0.3651826948088327,429.7210176699648
25,fsp656_mesh,100.0,0.3803986404258674,429.6186328297787
26,fsp656_mesh,100.0,0.39561458604290206,429.4917072071958
27,fsp656_mesh,100.0,0.41083053165993677,429.33750128049587
28,fsp656_mesh,100.0,0.4260464772769714,429.15344573736576
29,fsp656_mesh,100.0,0.44126242289400613,428.9371734990015
30,fsp656_mesh,100.0,0.4564783685110408,428.68655032779105
31,fsp656_mesh,100.0,0.4716943141280755,428.3996888351173
32,fsp656_mesh,100.0,0.48691025974511015,428.0749612364571
