,Mesh,c half axis (um),Time (years),Core_Mg (ppm)
0,fsp656_mesh,1000.0,0.0,430.0
1,fsp656_mesh,1000.0,218.64922305524993,429.9999259757438
2,fsp656_mesh,1000.0,437.29844611049987,429.9998949602172
3,fsp656_mesh,1000.0,655.9476691657497,429.9998718003087
4,fsp656_mesh,1000.0,874.5968922209997,429.99984836676657
5,fsp656_mesh,1000.0,1093.2461152762496,429.9998338861918
6,fsp656_mesh,1000.0,1311.8953383314995,429.99982363199086
7,fsp656_mesh,1000.0,1530.5445613867496,429.99980978094163
8,fsp656_mesh,1000.0,1749.1937844419995,429.99980530672775
9,fsp656_mesh,1000.0,1967.8430074972493,429.99979289929365
10,fsp656_mesh,1000.0,2186.492230552499,429.99978677871076
11,fsp656_mesh,1000.0,2405.141453607749,429.9997593952302
12,fsp656_mesh,1000.0,2623.7906766629985,429.9996905463941
13,fsp656_mesh,1000.0,2842.4398997182484,429.9994713651522
14,fsp656_mesh,1000.0,3061.089122773498,429.9988992452571
15,fsp656_mesh,1000.0,3279.7383458287477,429.99755068955625
16,fsp656_mesh,1000.0,3498.3875688839976,429.99474223098156
17,fsp656_mesh,1000.0,3717.036791939247,429.98942959744994
18,fsp656_mesh,1000.0,3935.686014994497,429.9802040157658
19,fsp656_mesh,1000.0,4154.335238049746,429.96526250111657
20,fsp656_mesh,1000.0,4372.984461104997,429.9424593226712
21,fsp656_mesh,1000.0,4591.633684160246,429.9093383299757
22,fsp656_mesh,1000.0,4810.2829072154955,429.8632186325589
23,fsp656_mesh,1000.0,5028.932130270746,429.8012564305167
24,fsp656_mesh,1000.0,5247.581353325995,429.72053587856146
25,fsp656_mesh,1000.0,5466.230576381245,429.6181323520483
26,fsp656_mesh,1000.0,5684.879799436495,429.4911888957145
27,fsp656_mesh,1000.0,5903.529022491744,429.3369654980766
28,fsp656_mesh,1000.0,6122.178245546994,429.152893224952
29,fsp656_mesh,1000.0,6340.827468602244,428.93660466476035
30,fsp656_mesh,1000.0,6559.476691657494,428.6859658249574
31,fsp656_mesh,1000.0,6778.125914712743,428.3990890930369
32,fsp656_mesh,1000.0,6996.775137767993,428.0743468390187
33,fsp656_mesh,1000.0,7215.424360823243,427.71037083559355
34,fsp656_mesh,1000.0,7434.073583878492,427.3060525971896
35,fsp656_mesh,1000.0,7652.7228069337425,426.8605336494634
36,fsp656_mesh,1000.0,7871.372029988992,426.3731972723497
37,fsp656_mesh,1000.0,8090.021253044241,425.8436534354578
38,fsp656_mesh,1000.0,8308.67047609949,425.2717256820928
39,fsp656_mesh,1000.0,8527.319699154741,424.6574336407872
40,fsp656_mesh,1000.0,8745.968922209991,424.0009777691622
41,fsp656_mesh,1000.0,8964.618145265242,423.3027214597095
42,fsp656_mesh,1000.0,9183.267368320492,422.56317547131755
43,fsp656_mesh,1000.0,9401.916591375742,421.7829809086764
44,fsp656_mesh,1000.0,9620.565814430993,420.96289447286557
45,fsp656_mesh,1000.0,9839.215037486245,420.10377303907563
46,fsp656_mesh,1000.0,10057.864260541495,419.2065603524334
47,fsp656_mesh,1000.0,10276.513483596746,418.27227354060796
48,fsp656_mesh,1000.0,10495.162706651996,417.3019915357353
49,fsp656_mesh,1000.0,10713.811929707246,416.29684360337046
50,fsp656_mesh,1000.0,10932.461152762498,415.2579995485075
51,fsp656_mesh,1000.0,11151.110375817749,414.18666018579125
52,fsp656_mesh,1000.0,11369.759598872999,413.08404925313437
53,fsp656_mesh,1000.0,11588.40882192825,411.9514056607215
54,fsp656_mesh,1000.0,11807.0580449835,410.78997696210195
55,fsp656_mesh,1000.0,12025.707268038752,409.6010131784558
56,fsp656_mesh,1000.0,12244.356491094002,408.3857616435913
57,fsp656_mesh,1000.0,12463.005714149253,407.1454621884552
58,fsp656_mesh,1000.0,12681.654937204503,405.8813431683415
59,fsp656_mesh,1000.0,12900.304160259753,404.5946177989553
60,fsp656_mesh,1000.0,13118.953383315005,403.2864811810801
