,Mesh,c half axis (um),Time (years),Core_Mg (ppm)
0,fsp656_mesh,4000.0,0.0,430.0
1,fsp656_mesh,4000.0,574578.7485948122,429.9999259760972
2,fsp656_mesh,4000.0,1149157.4971896245,429.99989496090694
3,fsp656_mesh,4000.0,1723736.2457844368,429.99987180134275
4,fsp656_mesh,4000.0,2298314.994379249,429.9998483681732
5,fsp656_mesh,4000.0,2872893.7429740615,429.99983388797676
6,fsp656_mesh,4000.0,3447472.4915688736,429.99982363418036
7,fsp656_mesh,4000.0,4022051.2401636858,429.99980978353966
8,fsp656_mesh,4000.0,4596629.988758498,429.999805309758
9,fsp656_mesh,4000.0,5171208.737353311,429.99979290276093
10,fsp656_mesh,4000.0,5745787.485948123,429.99978678263597
11,fsp656_mesh,4000.0,6320366.234542935,429.99975939961945
12,fsp656_mesh,4000.0,6894944.983137747,429.9996905512663
13,fsp656_mesh,4000.0,7469523.731732559,429.99947137051464
14,fsp656_mesh,4000.0,8044102.4803273715,429.9988992511271
15,fsp656_mesh,4000.0,8618681.228922185,429.99755069594164
16,fsp656_mesh,4000.0,9193259.977516996,429.9947422378983
17,fsp656_mesh,4000.0,9767838.726111809,429.9894296049069
18,fsp656_mesh,4000.0,10342417.474706622,429.98020402377756
19,fsp656_mesh,4000.0,10916996.223301433,429.96526250969254
20,fsp656_mesh,4000.0,11491574.971896246,429.9424593318248
21,fsp656_mesh,4000.0,12066153.720491057,429.90933833971656
22,fsp656_mesh,4000.0,12640732.46908587,429.86321864289977
23,fsp656_mesh,4000.0,13215311.217680681,429.80125644146693
24,fsp656_mesh,4000.0,13789889.966275495,429.72053589013314
25,fsp656_mesh,4000.0,14364468.714870308,429.6181323642508
26,fsp656_mesh,4000.0,14939047.463465119,429.49118890855874
27,fsp656_mesh,4000.0,15513626.212059932,429.3369655115715
28,fsp656_mesh,4000.0,16088204.960654743,429.1528932391078
29,fsp656_mesh,4000.0,16662783.709249556,428.9366046795858
30,fsp656_mesh,4000.0,17237362.45784437,428.68596584046185
31,fsp656_mesh,4000.0,17811941.206439182,428.39908910922827
32,fsp656_mesh,4000.0,18386519.95503399,428.07434685590584
33,fsp656_mesh,4000.0,18961098.703628805,427.71037085318363
34,fsp656_mesh,4000.0,19535677.452223618,427.30605261549084
35,fsp656_mesh,4000.0,20110256.20081843,426.86053366848256
36,fsp656_mesh,4000.0,20684834.949413244,426.37319729209366
37,fsp656_mesh,4000.0,21259413.698008053,425.84365345593307
38,fsp656_mesh,4000.0,21833992.446602866,425.2717257033057
39,fsp656_mesh,4000.0,22408571.19519768,424.65743366274336
40,fsp656_mesh,4000.0,22983149.943792492,424.0009777918671
41,fsp656_mesh,4000.0,23557728.692387305,423.3027214831685
42,fsp656_mesh,4000.0,24132307.440982115,422.56317549553523
43,fsp656_mesh,4000.0,24706886.189576928,421.7829809336575
44,fsp656_mesh,4000.0,25281464.93817174,420.96289449861393
45,fsp656_mesh,4000.0,25856043.686766554,420.10377306559565
46,fsp656_mesh,4000.0,26430622.435361363,419.2065603797286
47,fsp656_mesh,4000.0,27005201.183956176,418.27227356868167
48,fsp656_mesh,4000.0,27579779.93255099,417.3019915645907
49,fsp656_mesh,4000.0,28154358.681145802,416.2968436330103
50,fsp656_mesh,4000.0,28728937.429740615,415.2579995789346
51,fsp656_mesh,4000.0,29303516.178335425,414.18666021700756
52,fsp656_mesh,4000.0,29878094.926930238,413.0840492851423
53,fsp656_mesh,4000.0,30452673.67552505,411.95140569352304
54,fsp656_mesh,4000.0,31027252.424119864,410.78997699569857
55,fsp656_mesh,4000.0,31601831.172714677,409.601013212849
56,fsp656_mesh,4000.0,32176409.921309486,408.3857616787824
