,Mesh,c half axis (um),Time (years),Core_Mg (ppm)
0,fsp656_mesh,2000.0,0.0,430.0
1,fsp656_mesh,2000.0,4072.253787566852,429.99992597605774
2,fsp656_mesh,2000.0,8144.507575133704,429.9998949608303
3,fsp656_mesh,2000.0,12216.761362700558,429.99987180122775
4,fsp656_mesh,2000.0,16289.015150267409,429.9998483680168
5,fsp656_mesh,2000.0,20361.268937834262,429.9998338877785
6,fsp656_mesh,2000.0,24433.522725401115,429.999823633937
7,fsp656_mesh,2000.0,28505.776512967965,429.9998097832511
8,fsp656_mesh,2000.0,32578.030300534818,429.9998053094214
9,fsp656_mesh,2000.0,36650.28408810167,429.9997929023757
10,fsp656_mesh,2000.0,40722.537875668524,429.9997867822
11,fsp656_mesh,2000.0,44794.79166323537,429.9997593991319
12,fsp656_mesh,2000.0,48867.04545080223,429.999690550725
13,fsp656_mesh,2000.0,52939.29923836908,429.9994713699189
14,fsp656_mesh,2000.0,57011.55302593593,429.998899250475
15,fsp656_mesh,2000.0,61083.806813502786,429.9975506952322
16,fsp656_mesh,2000.0,65156.060601069636,429.9947422371299
17,fsp656_mesh,2000.0,69228.31438863649,429.9894296040784
18,fsp656_mesh,2000.0,73300.56817620333,429.98020402288745
19,fsp656_mesh,2000.0,77372.8219637702,429.9652625087396
20,fsp656_mesh,2000.0,81445.07575133705,429.9424593308078
21,fsp656_mesh,2000.0,85517.32953890388,429.90933833863437
22,fsp656_mesh,2000.0,89589.58332647073,429.86321864175085
23,fsp656_mesh,2000.0,93661.83711403758,429.8012564402503
24,fsp656_mesh,2000.0,97734.09090160442,429.7205358888474
25,fsp656_mesh,2000.0,101806.34468917127,429.6181323628949
26,fsp656_mesh,2000.0,105878.59847673812,429.4911889071318
27,fsp656_mesh,2000.0,109950.85226430495,429.3369655100721
28,fsp656_mesh,2000.0,114023.1060518718,429.152893237535
29,fsp656_mesh,2000.0,118095.35983943865,428.93660467793865
30,fsp656_mesh,2000.0,122167.61362700548,428.6859658387394
31,fsp656_mesh,2000.0,126239.86741457233,428.39908910742923
32,fsp656_mesh,2000.0,130312.12120213918,428.0743468540297
33,fsp656_mesh,2000.0,134384.37498970603,427.7103708512293
34,fsp656_mesh,2000.0,138456.62877727285,427.30605261345755
35,fsp656_mesh,2000.0,142528.8825648397,426.8605336663694
36,fsp656_mesh,2000.0,146601.13635240655,426.3731972899
37,fsp656_mesh,2000.0,150673.3901399734,425.8436534536583
38,fsp656_mesh,2000.0,154745.64392754025,425.2717257009489
39,fsp656_mesh,2000.0,158817.8977151071,424.6574336603039
40,fsp656_mesh,2000.0,162890.15150267392,424.00097778934446
41,fsp656_mesh,2000.0,166962.40529024077,423.3027214805622
42,fsp656_mesh,2000.0,171034.65907780762,422.5631754928446
43,fsp656_mesh,2000.0,175106.91286537447,421.78298093088193
44,fsp656_mesh,2000.0,179179.16665294132,420.96289449575323
45,fsp656_mesh,2000.0,183251.42044050817,420.10377306264917
46,fsp656_mesh,2000.0,187323.674228075,419.20656037669596
47,fsp656_mesh,2000.0,191395.92801564184,418.2722735655625
48,fsp656_mesh,2000.0,195468.1818032087,417.30199156138474
49,fsp656_mesh,2000.0,199540.43559077554,416.2968436297172
50,fsp656_mesh,2000.0,203612.6893783424,415.2579995755538
51,fsp656_mesh,2000.0,207684.94316590924,414.18666021353926
52,fsp656_mesh,2000.0,211757.19695347606,413.0840492815859
53,fsp656_mesh,2000.0,215829.4507410429,411.9514056898786
54,fsp656_mesh,2000.0,219901.70452860976,410.7899769919658
55,fsp656_mesh,2000.0,223973.9583161766,409.6010132090277
56,fsp656_mesh,2000.0,228046.21210374346,408.38576167487236
57,fsp656_mesh,2000.0,232118.4658913103,407.14546222044635
58,fsp656_mesh,2000.0,236190.71967887713,405.88134320104376
59,fsp656_mesh,2000.0,240262.97346644397,404.5946178323692
60,fsp656_mesh,2000.0,244335.22725401082,403.28648121520575
61,fsp656_mesh,2000.0,248407.48104157767,401.95810763053197
62,fsp656_mesh,2000.0,252479.73482914452,400.6106483920329
63,fsp656_mesh,2000.0,256551.98861671134,399.24522992863206
64,fsp656_mesh,2000.0,260624.2424042782,397.86295231413095
65,fsp656_mesh,2000.0,264696.49619184504,396.4648879877838
66,fsp656_mesh,2000.0,268768.7499794119,395.0520808302576
67,fsp656_mesh,2000.0,272841.00376697874,393.6255453946131
68,fsp656_mesh,2000.0,276913.2575545456,392.18626641705816
69,fsp656_mesh,2000.0,280985.51134211244,390.7351984508367
70,fsp656_mesh,2000.0,285057.7651296793,389.2732657180247
71,fsp656_mesh,2000.0,289130.0189172462,387.8013620568545
72,fsp656_mesh,2000.0,293202.27270481305,386.32035103667334
73,fsp656_mesh,2000.0,297274.52649237996,384.83106614498234
74,fsp656_mesh,2000.0,301346.7802799468,383.3343111015183
75,fsp656_mesh,2000.0,305419.03406751365,381.83086022482144
76,fsp656_mesh,2000.0,309491.28785508056,380.32145889326665
77,fsp656_mesh,2000.0,313563.5416426474,378.80682404243856
78,fsp656_mesh,2000.0,317635.7954302143,377.28764473098863
79,fsp656_mesh,2000.0,321708.04921778117,375.764582729705
80,fsp656_mesh,2000.0,325780.3030053481,374.23827315848087
81,fsp656_mesh,2000.0,329852.5567929149,372.7093251359612
82,fsp656_mesh,2000.0,333924.81058048183,371.1783224608909
83,fsp656_mesh,2000.0,337997.0643680487,369.64582429780654
84,fsp656_mesh,2000.0,342069.31815561553,368.1123658817902
85,fsp656_mesh,2000.0,346141.57194318244,366.5784592210755
